Sr_No,Date,Startup_Name,Industry_Vertical,City,Investors_Name,InvestmentnType,Amount_in_USD
3504,14/03/2016,PinkBlue,ECommerce,Bangalore,Ajay Modani,Seed Funding,223608.0
3505,14/03/2016,PinkBlue,ECommerce,Bangalore,Dr V Ravinder,Seed Funding,223608.0
3506,14/03/2016,PinkBlue,ECommerce,Bangalore,Anirudh Rastogi,Seed Funding,223608.0
3507,14/03/2016,PinkBlue,ECommerce,Bangalore,Abhishek Jain,Seed Funding,223608.0
3508,14/03/2016,PinkBlue,ECommerce,Bangalore,Rakesh Gakhar,Seed Funding,223608.0
3509,14/03/2016,PinkBlue,ECommerce,Bangalore,Rajeev Mudumba,Seed Funding,223608.0
3510,14/03/2016,PinkBlue,ECommerce,Bangalore,Nagendra Prasad Bhanuprakash,Seed Funding,223608.0
3511,14/03/2016,TruckingCube,Logistics,New Delhi,Agarwal Movers Group,Private Equity,14900000.0
3512,14/03/2016,eSwasthya,Consumer Internet,Ahmedabad,Hemang Sahani,Seed Funding,0.0
3513,15/03/2016,FlipClass,Consumer Internet,Bangalore,S Chand  Co Pvt Ltd,Private Equity,1000000.0
3514,15/03/2016,FlipClass,Consumer Internet,Bangalore,Blume Ventures,Private Equity,1000000.0
3515,15/03/2016,Proximit,Technology,Pune,Funding through 1Crowd platform,Seed Funding,150000.0
3516,15/03/2016,WithMe,Consumer Internet,Gurgaon,Alex Kuruvilla,Seed Funding,250000.0
3517,15/03/2016,WithMe,Consumer Internet,Gurgaon,Pradeep Guha,Seed Funding,250000.0
3518,15/03/2016,WithMe,Consumer Internet,Gurgaon,Saket Dhankar,Seed Funding,250000.0
3519,15/03/2016,WithMe,Consumer Internet,Gurgaon,Rajan Pandhare,Seed Funding,250000.0
3520,16/03/2016,Gapoon,Consumer Internet,Bangalore,Chandrashekar Tallapragada,Seed Funding,180000.0
3521,16/03/2016,Gapoon,Consumer Internet,Bangalore,Pankaj Kapoor,Seed Funding,180000.0
3522,16/03/2016,Avagmah,Consumer Internet,Bangalore,Kris Gopalakrishnan,Seed Funding,0.0
3523,16/03/2016,Avagmah,Consumer Internet,Bangalore,Atul Nishar,Seed Funding,0.0
3524,16/03/2016,WorkIndia,Consumer Internet,Mumbai,Beenext,Seed Funding,0.0
3525,16/03/2016,Wealthy,Consumer Internet,Bangalore,Zishaan Hayath,Seed Funding,250000.0
3526,16/03/2016,Wealthy,Consumer Internet,Bangalore,Abhishek Goyal,Seed Funding,250000.0
3527,16/03/2016,Wealthy,Consumer Internet,Bangalore,Arjun  Rohan Malhotra,Seed Funding,250000.0
3528,16/03/2016,Wealthy,Consumer Internet,Bangalore,Harpreet Singh Grover,Seed Funding,250000.0
3529,16/03/2016,Wealthy,Consumer Internet,Bangalore,Gagan Dugal,Seed Funding,250000.0
3530,17/03/2016,Pramati,Healthcare,Noida,Undisclosed investors,Seed Funding,200000.0
3531,17/03/2016,Qlivery,Consumer Internet,Gurgaon,Swastika Company Ltd,Seed Funding,230000.0
3532,17/03/2016,HealthEnablr,Consumer Internet,Mumbai,Undisclosed investors,Seed Funding,800000.0
3533,17/03/2016,Liftiee,Consumer Internet,Mumbai,Rannvijay Singh,Seed Funding,108000.0
3534,17/03/2016,Liftiee,Consumer Internet,Mumbai,Anita Hassanandani,Seed Funding,108000.0
3535,18/03/2016,Hello Curry,Food & Beverage,Hyderabad,Sashi Reddi & Other unnamed investors,Private Equity,1500000.0
3536,19/03/2016,goSporto,Consumer Internet,New Delhi,Naveen Gupta,Seed Funding,30000.0
3537,21/03/2016,OneClickWash,Consumer Internet,Gurgaon,Unitus Seed Fund,Seed Funding,0.0
3538,21/03/2016,Girnar Software,Consumer Internet,Jaipur,Google Capital,Private Equity,0.0
3539,21/03/2016,Room On Call,Consumer Internet,Gurgaon,CASHurDRIVE Marketing Pvt Ltd,Private Equity,2000000.0
3540,22/03/2016,Byjus,Consumer Internet,Bangalore,Sequoia India,Private Equity,75000000.0
3541,22/03/2016,Byjus,Consumer Internet,Bangalore,Sofina,Private Equity,75000000.0
3542,22/03/2016,BigBasket,eCommerce,Bangalore,Abraaj Group,Private Equity,150000000.0
3543,22/03/2016,DrivoJoy,Consumer Internet,Bangalore,Indian Angel Network,Seed Funding,600000.0
3544,22/03/2016,DrivoJoy,Consumer Internet,Bangalore,Tracxn Labs & Others,Seed Funding,600000.0
3545,22/03/2016,Smartron,Technology,Bangalore,Sachin Tendulkar,Private Equity,0.0
3546,22/03/2016,LifCare,Consumer Internet,Jaipur,Rajul Garg,Seed Funding,0.0
3547,22/03/2016,LifCare,Consumer Internet,Jaipur,Alok Mittal,Seed Funding,0.0
3548,22/03/2016,LifCare,Consumer Internet,Jaipur,Kunal Shah,Seed Funding,0.0
3549,22/03/2016,LifCare,Consumer Internet,Jaipur,Rishi Mandawat,Seed Funding,0.0
3550,22/03/2016,LifCare,Consumer Internet,Jaipur,Dheeraj Jain,Seed Funding,0.0
3551,22/03/2016,LifCare,Consumer Internet,Jaipur,Sandeep Tandon,Seed Funding,0.0
3552,22/03/2016,LifCare,Consumer Internet,Jaipur,Dexter Angel Circle,Seed Funding,0.0
3553,22/03/2016,CreditSeva,Consumer Internet,Hyderabad,Pix Vine Capital,Seed Funding,360000.0
3554,22/03/2016,CreditSeva,Consumer Internet,Hyderabad,Infocomm Development Authority of Singapore,Seed Funding,360000.0
3555,22/03/2016,CityShor,Consumer Internet,Ahmedabad,GAIN,Seed Funding,0.0
3556,23/03/2016,Endless Robotics,Technology,Hyderabad,Devidas Desai,Seed Funding,100000.0
3557,23/03/2016,Endless Robotics,Technology,Hyderabad,Vipul Gautam,Seed Funding,100000.0
3558,23/03/2016,Endless Robotics,Technology,Hyderabad,Singapore Angel Network,Seed Funding,100000.0
3559,23/03/2016,SP Robotics,Technology,Chennai,Indian Angel Network,Seed Funding,300000.0
3561,23/03/2016,StalkBuyLove,eCommerce,New Delhi,500 Startups,Seed Funding,0.0
3562,23/03/2016,StalkBuyLove,eCommerce,New Delhi,Littlerock,Seed Funding,0.0
3563,23/03/2016,StalkBuyLove,eCommerce,New Delhi,Singularity Ventures,Seed Funding,0.0
3564,23/03/2016,eKincare,Consumer Internet,Hyderabad,BitChemy Ventures,Private Equity,330000.0
3565,23/03/2016,eKincare,Consumer Internet,Hyderabad,Maheshwari Investments Pvt Ltd,Private Equity,330000.0
3566,23/03/2016,eKincare,Consumer Internet,Hyderabad,Anshoo Gaur,Private Equity,330000.0
3567,23/03/2016,eKincare,Consumer Internet,Hyderabad,Rama Krishna Reddy,Private Equity,330000.0
3568,23/03/2016,eKincare,Consumer Internet,Hyderabad,Sandeep Seerapu,Private Equity,330000.0
3569,23/03/2016,Wheelstreet,Consumer Internet,Bangalore,Broadbean Capital services,Private Equity,500000.0
3570,24/03/2016,Horntell,Consumer Internet,Gurgaon,Bharanidharan Viswanathan,Seed Funding,150000.0
3571,24/03/2016,Horntell,Consumer Internet,Gurgaon,Sanjiv Mittal,Seed Funding,150000.0
3572,24/03/2016,Horntell,Consumer Internet,Gurgaon,Shobhit Shukla,Seed Funding,150000.0
3573,24/03/2016,Horntell,Consumer Internet,Gurgaon,Rahul Agarwal,Seed Funding,150000.0
3574,28/03/2016,Schoolkart,eCommerce,Noida,Undisclosed investors,Seed Funding,300000.0
3575,29/03/2016,HealthEminds,Consumer Internet,Bangalore,Robin Utthappa,Seed Funding,0.0
3576,29/03/2016,Babygogo,Consumer Internet,New Delhi,Rajul Garg,Seed Funding,300000.0
3577,29/03/2016,Babygogo,Consumer Internet,New Delhi,Daljit Singh,Seed Funding,300000.0
3578,29/03/2016,Babygogo,Consumer Internet,New Delhi,Aditya Vij,Seed Funding,300000.0
3579,29/03/2016,Babygogo,Consumer Internet,New Delhi,Kishore Kumar,Seed Funding,300000.0
3580,29/03/2016,Babygogo,Consumer Internet,New Delhi,Shuchin Bajaj,Seed Funding,300000.0
3581,29/03/2016,Veritas Finance,Finance,Chennai,Sarva Capital,Private Equity,4700000.0
3582,29/03/2016,QikShip,Consumer Internet,New Delhi,undisclosed investors,Seed Funding,200000.0
3583,29/03/2016,FixNix,Consumer Internet,Chennai,Jay Vijayan,Seed Funding,500000.0
3584,30/03/2016,True Balance,Technology,Gurgaon,SoftBank Ventures Korea,Private Equity,0.0
3585,30/03/2016,Touchkin,Healthcare,Bangalore,Alok Mittal,Seed Funding,400000.0
3586,30/03/2016,Touchkin,Healthcare,Bangalore,Amit Gupta,Seed Funding,400000.0
3587,30/03/2016,Touchkin,Healthcare,Bangalore,Anuj Srivastava,Seed Funding,400000.0
3588,30/03/2016,Touchkin,Healthcare,Bangalore,Himanshu Aggarwal,Seed Funding,400000.0
3589,30/03/2016,Touchkin,Healthcare,Bangalore,Raghunandan G,Seed Funding,400000.0
3590,30/03/2016,Touchkin,Healthcare,Bangalore,Puneet Agarwal,Seed Funding,400000.0
3591,31/03/2016,SwitchMe,Consumer Internet,Mumbai,Mohandas Pai,Seed Funding,0.0
3592,31/03/2016,SwitchMe,Consumer Internet,Mumbai,Hiro Mashita,Seed Funding,0.0
3593,31/03/2016,SwitchMe,Consumer Internet,Mumbai,Singapore Angel Network,Seed Funding,0.0
3594,31/03/2016,SwitchMe,Consumer Internet,Mumbai,500 Startups,Seed Funding,0.0
3595,31/03/2016,SwitchMe,Consumer Internet,Mumbai,Rajan Anandan,Seed Funding,0.0
3596,31/03/2016,SwitchMe,Consumer Internet,Mumbai,Ajay Sarupria,Seed Funding,0.0
3597,31/03/2016,Transcell,Healthcare,Hyderabad,Indian Angel Network,Seed Funding,0.0
3598,01/02/2016,Blue Tokai Coffee,ECommerce,New Delhi,Snow Leopard Technology Ventures,Seed Funding,0.0
3599,02/02/2016,Altizone,Technology,Pune,Wipro Ventures,Private Equity,4000000.0
3600,02/02/2016,Altizone,Technology,Pune,Lumis Partners,Private Equity,4000000.0
3601,02/02/2016,Oust App,Consumer Internet,Bangalore,T V Mohandas Pai,Seed Funding,0.0
3602,02/02/2016,Oust App,Consumer Internet,Bangalore,Aarin Capital,Seed Funding,0.0
3603,02/02/2016,Strike,Consumer Internet,Bangalore,Multiple investors through Ten Minute Million competition,Seed Funding,22500.0
3604,02/02/2016,Gamooz,Technology,Gurgaon,Multiple investors through Ten Minute Million competition,Seed Funding,22500.0
3605,02/02/2016,SoundSurround,Technology,Mumbai,Multiple investors through Ten Minute Million competition,Seed Funding,22500.0
3606,03/02/2016,Mazkara,Consumer Internet,Pune,Dunamis Ventures Pte Ltd.,Seed Funding,1000000.0
3607,03/02/2016,RoadGods,ECommerce,New Delhi,Green House Ventures (GHV),Seed Funding,100000.0
3608,03/02/2016,Pindropmusic,Consumer Internet,Noida,Green House Ventures (GHV),Seed Funding,100000.0
3609,03/02/2016,Woodpie,Consumer Internet,Bangalore,Ingram Content Group,Seed Funding,30000.0
3610,04/02/2016,Perfumery,ECommerce,New Delhi,Oranda Global & Others,Seed Funding,30000.0
3611,05/02/2016,Magic Crate,Education,Bangalore,TV Mohandas Pai,Seed Funding,0.0
3612,05/02/2016,Magic Crate,Education,Bangalore,Aarin Capital,Seed Funding,0.0
3613,05/02/2016,ZenDrive,Technology,Bangalore,Sherpa Capital,Private Equity,13500000.0
3614,05/02/2016,ZenDrive,Technology,Bangalore,Nyca Partners  Thomvest Ventures,Private Equity,13500000.0
3615,05/02/2016,Smartcooky,ECommerce,New Delhi,Vandana Luthra,Private Equity,0.0
3617,05/02/2016,Turtlemint,Consumer Internet,Mumbai,Nexus Venture Partners,Private Equity,0.0
3618,05/02/2016,BHIVE,Real Estate,Bangalore,Raghunandan G,Seed Funding,0.0
3619,05/02/2016,BHIVE,Real Estate,Bangalore,Venturesity,Seed Funding,0.0
3620,05/02/2016,BHIVE,Real Estate,Bangalore,Arihant Patni,Seed Funding,0.0
3621,05/02/2016,Gingercrush,Ecommerce,Vadodara,Saha Fund,Private Equity,1000000.0
3622,05/02/2016,Gingercrush,Ecommerce,Vadodara,TV Mohandas Pai,Private Equity,1000000.0
3623,05/02/2016,Gingercrush,Ecommerce,Vadodara,Zia Mody,Private Equity,1000000.0
3624,05/02/2016,Gingercrush,Ecommerce,Vadodara,Mumbai Angels,Private Equity,1000000.0
3625,05/02/2016,Gingercrush,Ecommerce,Vadodara,Ananda Kallugadde,Private Equity,1000000.0
3626,05/02/2016,Gingercrush,Ecommerce,Vadodara,Rakesh Desai,Private Equity,1000000.0
3627,05/02/2016,Gingercrush,Ecommerce,Vadodara,Rakesh Malhotra,Private Equity,1000000.0
3628,05/02/2016,American Vision,Consumer Internet,Pune,Undisclosed investors,Seed Funding,81000.0
3629,05/02/2016,DawaiLelo,Consumer Internet,Varanasi,Undisclosed investors,Seed Funding,52000.0
3630,06/02/2016,Heads Up For Tails,Ecommerce,New Delhi,Undisclosed investors,Seed Funding,1000000.0
3631,06/02/2016,LiveNutriFit,Healthcare,New Delhi,Mohit Goel,Seed Funding,0.0
3632,06/02/2016,LiveNutriFit,Healthcare,New Delhi,Vinod Jain & Others,Seed Funding,0.0
3633,08/02/2016,Moglix,Ecommerce,New Delhi,Ratan Tata,Private Equity,0.0
3634,08/02/2016,iStyleYou,Consumer Internet,Gurgaon,Green House Ventures (GHV),Seed Funding,100000.0
3635,08/02/2016,AdUrCup,Consumer Internet,New Delhi,Green House Ventures (GHV),Seed Funding,100000.0
3636,08/02/2016,Weddingz,Consumer Internet,Mumbai,Sixth Sense Ventures,Private Equity,0.0
3637,08/02/2016,Urban Dhobi,Consumer Internet,Jaipur,Vinod Bansal,Seed Funding,0.0
3638,08/02/2016,Urban Dhobi,Consumer Internet,Jaipur,Sanjeev Singhal,Seed Funding,0.0
3639,08/02/2016,Gray Routes,Consumer Internet,Mumbai,Mahesh Parasuraman,Seed Funding,0.0
3640,08/02/2016,Gray Routes,Consumer Internet,Mumbai,Rahul Gautam & Others,Seed Funding,0.0
3641,08/02/2016,Xpressbees,ECommerce,Pune,SAIF Partners,Private Equity,12500000.0
3642,08/02/2016,Xpressbees,ECommerce,Pune,IDG Ventures India,Private Equity,12500000.0
3643,08/02/2016,Xpressbees,ECommerce,Pune,Vertex Ventures,Private Equity,12500000.0
3644,08/02/2016,Xpressbees,ECommerce,Pune,Valiant Capital,Private Equity,12500000.0
3645,08/02/2016,Invictus Oncology,Healthcare,New Delhi,Ratan Tata,Private Equity,0.0
3646,08/02/2016,Hansel.io,Technology,Bangalore,Endiya Partners,Seed Funding,0.0
3647,08/02/2016,Hansel.io,Technology,Bangalore,Mekin Maheshwari,Seed Funding,0.0
3648,08/02/2016,Hansel.io,Technology,Bangalore,Rajesh Sawhney,Seed Funding,0.0
3649,09/02/2016,Inc42,Consumer Internet,New Delhi,India Ventures,Seed Funding,0.0
3650,09/02/2016,Inc42,Consumer Internet,New Delhi,Aarin Capital & Others,Seed Funding,0.0
3651,09/02/2016,GOQii,Technology,Mumbai,Edelweiss Financial Services,Private Equity,0.0
3652,10/02/2016,Capzest,Consumer Internet,Mumbai,Lion Ventures,Seed Funding,200000.0
3653,10/02/2016,GlamStudios,Consumer Internet,Noida,Aqeel Ahmed,Seed Funding,0.0
3654,10/02/2016,Affimity,Consumer Internet,Bangalore,undisclosed investors,Seed Funding,1200000.0
3655,10/02/2016,Anandakanda,Technology,Pune,undisclosed investors,Seed Funding,150000.0
3656,10/02/2016,JoulestoWatts,Technology,Bangalore,Manipal Global Education Services,Seed Funding,0.0
3657,10/02/2016,Shopkirana,Consumer Internet,Indore,Atul Jain,Seed Funding,0.0
3658,10/02/2016,Shopkirana,Consumer Internet,Indore,Anil Gelra,Seed Funding,0.0
3659,10/02/2016,Shopkirana,Consumer Internet,Indore,Jaikumar Nair,Seed Funding,0.0
3660,10/02/2016,Stylofie,Consumer Internet,Gurgaon,Jaideep Mehta,Seed Funding,0.0
3661,10/02/2016,OyBob,eCommerce,Gurgaon,Sachin Dalal,Seed Funding,0.0
3662,12/02/2016,ActOnMagic,Technology,Bangalore,Jayabalan Subramanian,Seed Funding,125000.0
3663,12/02/2016,Bonhomia,Food & Beverage,New Delhi,Alok Rawat,Seed Funding,1000000.0
3664,12/02/2016,Bonhomia,Food & Beverage,New Delhi,Grey Orange Robotics,Seed Funding,1000000.0
3665,12/02/2016,iGrenEnergi,Technology,Mumbai,Sunil Mehta,Seed Funding,1000000.0
3666,12/02/2016,RKSV,Consumer Internet,Mumbai,Kalaari Capital,Private Equity,4000000.0
3667,15/02/2016,Aasaanjobs,Consumer Internet,Mumbai,Aspada Advisors,Private Equity,5000000.0
3668,15/02/2016,Aasaanjobs,Consumer Internet,Mumbai,IDG Ventures,Private Equity,5000000.0
3669,15/02/2016,Aasaanjobs,Consumer Internet,Mumbai,Inventus Capital,Private Equity,5000000.0
3670,15/02/2016,Snapdeal,eCommerce,New Delhi,Ontario Teachers Pension Plan & Others,Private Equity,200000000.0
3671,15/02/2016,Jugnoo,Consumer Internet,Chandigarh,Saumya Tandon,Private Equity,0.0
3672,15/02/2016,Snapbizz,Technology,Bangalore,Ratan Tata,Private Equity,0.0
3673,15/02/2016,GoYaNo,Consumer Internet,Gurgaon,Mukesh Kumar Gupta,Seed Funding,50000.0
3674,15/02/2016,RentSher,Consumer Internet,Bangalore,Vaibhav Doshi,Seed Funding,300000.0
3675,15/02/2016,RentSher,Consumer Internet,Bangalore,Abhay Singhal,Seed Funding,300000.0
3676,15/02/2016,RentSher,Consumer Internet,Bangalore,Vibhu Garg,Seed Funding,300000.0
3677,15/02/2016,RentSher,Consumer Internet,Bangalore,Joby Babu,Seed Funding,300000.0
3678,15/02/2016,RentSher,Consumer Internet,Bangalore,Abhishek Acharya,Seed Funding,300000.0
3679,15/02/2016,RentSher,Consumer Internet,Bangalore,Manish Shah,Seed Funding,300000.0
3680,15/02/2016,Buddy,Finance,Bangalore,Blume Ventures,Seed Funding,500000.0
3681,15/02/2016,Buddy,Finance,Bangalore,Tracxn Labs,Seed Funding,500000.0
3682,15/02/2016,Legistify,Consumer Internet,New Delhi,Ranjit Singh,Seed Funding,0.0
3683,16/02/2016,TableHero,Consumer Internet,Bangalore,GrowX Ventures,Seed Funding,1000000.0
3684,16/02/2016,TableHero,Consumer Internet,Bangalore,Kunal Shah,Seed Funding,1000000.0
3685,16/02/2016,TableHero,Consumer Internet,Bangalore,Sandeep Tandon,Seed Funding,1000000.0
3686,16/02/2016,TableHero,Consumer Internet,Bangalore,Haresh Chawla,Seed Funding,1000000.0
3687,16/02/2016,TableHero,Consumer Internet,Bangalore,Powai Lake Ventures,Seed Funding,1000000.0
3688,16/02/2016,TableHero,Consumer Internet,Bangalore,Globevestor,Seed Funding,1000000.0
3689,16/02/2016,BetterPlace,Technology,Bangalore,Unitus Seed Fund,Seed Funding,970000.0
3690,16/02/2016,Salebhai,eCommerce,Ahmedabad,Virendra Shekhawat,Seed Funding,0.0
3691,16/02/2016,Salebhai,eCommerce,Ahmedabad,Deepak Chokhani,Seed Funding,0.0
3692,16/02/2016,Salebhai,eCommerce,Ahmedabad,Yogesh Patel & Others,Seed Funding,0.0
3693,16/02/2016,icustommadeit,eCommerce,Pune,Brand Capital,Private Equity,4000000.0
3694,16/02/2016,icustommadeit,eCommerce,Pune,Siddhivinayak Skyscrapers,Private Equity,4000000.0
3695,16/02/2016,icustommadeit,eCommerce,Pune,Dinesh R. Challa,Private Equity,4000000.0
3696,16/02/2016,Tring,Consumer Internet,Pune,Vishwadeep Bajaj & Others,Seed Funding,0.0
3697,16/02/2016,Medinfi,Consumer Internet,Bangalore,Rajnish Sinha,Seed Funding,0.0
3698,16/02/2016,Medinfi,Consumer Internet,Bangalore,Prijit Debnath,Seed Funding,0.0
3699,16/02/2016,Medinfi,Consumer Internet,Bangalore,Kanchan Ghoshal,Seed Funding,0.0
3700,17/02/2016,Timemytask,Consumer Internet,Mumbai,Lead Angels,Seed Funding,0.0
3701,17/02/2016,GameZop,Technology,New Delhi,KWAN Entertainment & Marketing Solutions,Seed Funding,350000.0
3702,17/02/2016,GameZop,Technology,New Delhi,Powerhouse Ventures & Others,Seed Funding,350000.0
3703,17/02/2016,Notary Mama,Consumer Internet,Bangalore,Dr Nandish Domlur,Seed Funding,0.0
3704,17/02/2016,Notary Mama,Consumer Internet,Bangalore,Amit Sandill,Seed Funding,0.0
3705,17/02/2016,The Viral Fever,Consumer Internet,Mumbai,Tiger Global,Private Equity,10000000.0
3706,17/02/2016,Avanti Learning,Education,New Delhi,Michael & Susan Dell Foundation,Private Equity,5000000.0
3707,17/02/2016,Bollant Industries,Technology,Hyderabad,Ratan Tata,Private Equity,0.0
3708,18/02/2016,GetVee,Consumer Internet,New Delhi,Lightspeed Venture Partners,Private Equity,0.0
3709,18/02/2016,GetVee,Consumer Internet,New Delhi,K Ganesh,Private Equity,0.0
3710,18/02/2016,HealthKumbh,Consumer Internet,Ahmedabad,Undisclosed investor,Seed Funding,73000.0
3711,18/02/2016,Unlaze,Consumer Internet,Gurgaon,Sujal Shah,Seed Funding,0.0
3712,18/02/2016,Unlaze,Consumer Internet,Gurgaon,Dino Morea,Seed Funding,0.0
3713,18/02/2016,Tracxn,Technology,Bangalore,Nandan Nilekani,Private Equity,0.0
3714,18/02/2016,Tracxn,Technology,Bangalore,Mohandas Pai,Private Equity,0.0
3715,18/02/2016,Tracxn,Technology,Bangalore,Neeraj Arora,Private Equity,0.0
3716,18/02/2016,Tracxn,Technology,Bangalore,Anand Rajaraman,Private Equity,0.0
3717,18/02/2016,Tracxn,Technology,Bangalore,Girish Mathrubootham,Private Equity,0.0
3718,18/02/2016,Tracxn,Technology,Bangalore,Aneesh Reddy & Teruhide Sato,Private Equity,0.0
3719,18/02/2016,Careongo,ECommerce,New Delhi,Farooq Oomerbhoy & Other angel investors,Seed Funding,300000.0
3720,18/02/2016,Ark Robot,Technology,Bangalore,Qualcomm (Through QPrize Contest),Seed Funding,350000.0
3721,19/02/2016,Jaypore,ECommerce,New Delhi,Aavishkaar,Private Equity,5000000.0
3722,19/02/2016,Finance Buddha,Consumer Internet,Bangalore,Chennai Angels,Seed Funding,0.0
3723,19/02/2016,AlmaConnect,Consumer Internet,New Delhi,Mohandas Pai,Seed Funding,0.0
3724,19/02/2016,AlmaConnect,Consumer Internet,New Delhi,Varun Aggarwal,Seed Funding,0.0
3725,19/02/2016,Advantage Club,Consumer Internet,Gurgaon,Purvi Ventures & Others,Seed Funding,400000.0
3726,19/02/2016,LocalRamu,Consumer Internet,Bangalore,3 undisclosed investors,Seed Funding,0.0
3727,22/02/2016,Baby Berry,Consumer Internet,Bangalore,Nitin Bagmane & Other undisclosed investors,Seed Funding,1000000.0
3728,22/02/2016,Magicpin,Consumer Internet,New Delhi,Lightspeed India,Private Equity,3000000.0
3729,22/02/2016,First Eat,Consumer Internet,New Delhi,Undisclosed investor,Seed Funding,100000.0
3730,22/02/2016,SigTuple,Technology,Bangalore,Sachin Bansal,Seed Funding,0.0
3731,22/02/2016,SigTuple,Technology,Bangalore,Binny Bansal,Seed Funding,0.0
3732,22/02/2016,SigTuple,Technology,Bangalore,Accel Partners & Others,Seed Funding,0.0
3733,22/02/2016,Taskbob,Consumer Internet,Mumbai,IvyCap Ventures,Private Equity,4500000.0
3734,22/02/2016,Taskbob,Consumer Internet,Mumbai,Orios Venture Partners,Private Equity,4500000.0
